#camion 1
1 2489 16015 2591 20729.2 914 11176 10432.6 10296.5
#pallet 4
1 800 1200 144 25.0 1500
2 1000 1200 144 35.0 1245
3 800 600 144 9.5 750
4 1000 600 144 14.0 500
#productos 11
1 220 184 146 198 2.35 0 0 1 1 0 0
2 306 159 235 311 5.47 0 0 1 1 0 0
3 2267 185 179 238 3.85 0 0 1 1 0 0
4 910 124 227 325 4.58 0 0 1 1 0 0
5 1036 270 151 197 3.47 0 0 1 1 0 0
6 1128 118 180 241 2.42 0 0 1 1 0 0
7 809 273 155 201 3.47 0 0 1 1 0 0
8 1841 135 213 317 4.45 0 0 1 1 0 0
9 359 171 186 254 3.52 0 0 1 1 0 0
10 878 167 286 316 4.50 0 0 1 1 0 0
11 1991 191 191 254 3.85 0 0 1 1 0 0
