#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6
#pallet 4
1 800 1200 144 25.0 1500
2 1000 1200 144 35.0 1245
3 800 600 144 9.5 750
4 1000 600 144 14.0 500
#productos 15
1 31 278 364 389 7.95 0 0 1 1 0 0
2 435 254 155 248 4.15 0 0 1 1 0 0
3 190 200 237 251 7.90 0 0 1 1 0 0
4 598 216 235 337 9.07 0 0 1 1 0 0
5 362 208 248 297 8.90 0 0 1 1 0 0
6 81 232 235 311 16.83 0 0 1 1 0 0
7 607 116 267 356 10.55 0 0 1 1 0 0
8 335 116 233 311 8.45 0 0 1 1 0 0
9 734 157 338 487 5.67 0 0 1 1 0 0
10 272 254 298 332 4.80 0 0 1 1 0 0
11 1178 155 254 298 2.88 0 0 1 1 0 0
12 734 300 327 398 7.92 0 0 1 1 0 0
13 145 225 244 305 5.32 0 0 1 1 0 0
14 231 206 243 254 3.40 0 0 1 1 0 0
15 244 206 254 378 4.90 0 0 1 1 0 0
