#camion 1
1 2489 16015 2591 20729.2 914 11176 10432.6 10296.5
#pallet 4
1 800 1200 144 25.0 1500
2 1000 1200 144 35.0 1245
3 800 600 144 9.5 750
4 1000 600 144 14.0 500
#productos 11
1 1354 136 254 384 4.62 0 0 1 1 0 0
2 884 144 235 311 4.90 0 0 1 1 0 0
3 2672 143 227 305 4.90 0 0 1 1 0 0
4 1488 186 203 333 4.70 0 0 1 1 0 0
5 561 191 191 254 3.98 0 0 1 1 0 0
6 1575 167 180 241 3.57 0 0 1 1 0 0
7 1243 95 203 270 1.75 0 0 1 1 0 0
8 322 93 235 311 3.15 0 0 1 1 0 0
9 385 87 241 359 3.62 0 0 1 1 0 0
10 289 145 229 308 5.12 0 0 1 1 0 0
11 154 171 186 254 3.70 0 0 1 1 0 0
