#camion 1
1 2489 16015 2591 20729.2 914 11176 10432.6 10296.5
#pallet 4
1 800 1200 144 25.0 1500
2 1000 1200 144 35.0 1245
3 800 600 144 9.5 750
4 1000 600 144 14.0 500
#productos 10
1 292 159 179 238 3.23 0 0 1 1 0 0
2 2302 185 179 238 3.70 0 0 1 1 0 0
3 2022 135 213 317 4.28 0 0 1 1 0 0
4 372 159 235 311 5.25 0 0 1 1 0 0
5 1571 135 213 316 4.28 0 0 1 1 0 0
6 1830 191 191 254 3.70 0 0 1 1 0 0
7 1135 184 146 198 2.25 0 0 1 1 0 0
8 1204 124 227 325 4.38 0 0 1 1 0 0
9 432 270 151 197 3.33 0 0 1 1 0 0
10 678 167 286 316 4.30 0 0 1 1 0 0
