#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6
#pallet 4
1 800 1200 144 25.0 1500
2 1000 1200 144 35.0 1245
3 800 600 144 9.5 750
4 1000 600 144 14.0 500
#productos 11
1 486 206 254 378 2.75 0 0 1 1 0 0
2 92 159 311 394 1.93 0 0 1 1 0 0
3 5915 116 267 356 6.15 0 0 1 1 0 0
4 492 206 243 254 2.60 0 0 1 1 0 0
5 400 206 254 305 2.70 0 0 1 1 0 0
6 70 148 191 251 4.07 0 0 1 1 0 0
7 51 298 268 446 3.60 0 0 1 1 0 0
8 48 159 254 406 3.35 0 0 1 1 0 0
9 494 165 254 295 2.80 0 0 1 1 0 0
10 3225 149 121 248 0.93 0 0 1 1 0 0
11 61 179 300 330 1.38 0 0 1 1 0 0
