#camion 1
1 2489 16015 2591 20729.2 914 11176 10432.6 10296.5
#pallet 4
1 800 1200 144 25.0 1500
2 1000 1200 144 35.0 1245
3 800 600 144 9.5 750
4 1000 600 144 14.0 500
#productos 11
1 570 136 254 384 5.85 0 0 1 1 0 0
2 1764 95 203 270 2.23 0 0 1 1 0 0
3 4811 73 298 398 2.05 0 0 1 1 0 0
4 294 144 235 311 6.20 0 0 1 1 0 0
5 566 93 235 311 3.98 0 0 1 1 0 0
6 1912 143 227 305 6.20 0 0 1 1 0 0
7 543 191 191 254 5.02 0 0 1 1 0 0
8 325 167 180 241 4.53 0 0 1 1 0 0
9 767 186 203 333 5.95 0 0 1 1 0 0
10 255 87 241 359 4.60 0 0 1 1 0 0
11 102 171 186 254 4.70 0 0 1 1 0 0
