#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6
#pallet 4
1 800 1200 144 25.0 1500
2 1000 1200 144 35.0 1245
3 800 600 144 9.5 750
4 1000 600 144 14.0 500
#productos 12
1 232 249 305 338 4.95 0 0 1 1 0 0
2 644 191 279 419 18.15 0 0 1 1 0 0
3 124 206 254 305 2.52 0 0 1 1 0 0
4 314 226 245 305 3.77 0 0 1 1 0 0
5 213 178 284 333 2.60 0 0 1 1 0 0
6 198 191 203 305 0.83 0 0 1 1 0 0
7 745 198 243 297 5.88 0 0 1 1 0 0
8 209 206 254 378 3.45 0 0 1 1 0 0
9 1716 159 292 337 3.75 0 0 1 1 0 0
10 1906 116 233 308 6.08 0 0 1 1 0 0
11 520 116 267 356 7.45 0 0 1 1 0 0
12 256 318 400 495 7.03 0 0 1 1 0 0
