#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6
#pallet 4
1 800 1200 144 25.0 1500
2 1000 1200 144 35.0 1245
3 800 600 144 9.5 750
4 1000 600 144 14.0 500
#productos 12
1 110 210 232 298 5.62 0 0 1 1 0 0
2 233 198 138 248 2.97 0 0 1 1 0 0
3 1913 210 140 244 1.33 0 0 1 1 0 0
4 131 343 400 495 14.23 0 0 1 1 0 0
5 485 157 338 487 5.67 0 0 1 1 0 0
6 125 230 281 371 5.22 0 0 1 1 0 0
7 934 210 338 406 5.05 0 0 1 1 0 0
8 140 220 170 343 3.73 0 0 1 1 0 0
9 1470 116 233 308 8.60 0 0 1 1 0 0
10 254 114 208 279 5.78 0 0 1 1 0 0
11 1323 159 292 337 5.30 0 0 1 1 0 0
12 574 198 243 297 8.32 0 0 1 1 0 0
