#camion 1
1 2489 16015 2591 20729.2 914 11176 10432.6 10296.5
#pallet 4
1 800 1200 144 25.0 1500
2 1000 1200 144 35.0 1245
3 800 600 144 9.5 750
4 1000 600 144 14.0 500
#productos 11
1 544 159 235 311 5.02 0 0 1 1 0 0
2 1908 124 227 325 4.15 0 0 1 1 0 0
3 1123 191 191 254 3.73 0 0 1 1 0 0
4 3538 185 179 238 3.55 0 0 1 1 0 0
5 225 87 213 318 2.60 0 0 1 1 0 0
6 2676 135 213 317 4.10 0 0 1 1 0 0
7 661 135 213 316 4.10 0 0 1 1 0 0
8 159 159 179 238 3.10 0 0 1 1 0 0
9 329 184 146 198 2.15 0 0 1 1 0 0
10 848 270 151 197 3.17 0 0 1 1 0 0
11 46 167 286 316 4.15 0 0 1 1 0 0
