#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6
#pallet 4
1 800 1200 144 25.0 1500
2 1000 1200 144 35.0 1245
3 800 600 144 9.5 750
4 1000 600 144 14.0 500
#productos 15
1 976 155 254 298 3.23 0 0 1 1 0 0
2 206 289 200 343 8.68 0 0 1 1 0 0
3 247 318 400 495 11.20 0 0 1 1 0 0
4 608 157 338 487 6.38 0 0 1 1 0 0
5 319 114 208 279 6.47 0 0 1 1 0 0
6 26 278 364 389 8.95 0 0 1 1 0 0
7 300 208 248 297 10.00 0 0 1 1 0 0
8 157 230 281 371 5.90 0 0 1 1 0 0
9 495 216 235 337 10.20 0 0 1 1 0 0
10 574 155 292 397 4.28 0 0 1 1 0 0
11 247 254 260 394 5.85 0 0 1 1 0 0
12 225 295 338 406 9.50 0 0 1 1 0 0
13 732 200 251 305 4.68 0 0 1 1 0 0
14 120 152 305 467 25.88 0 0 1 1 0 0
15 642 198 197 254 5.17 0 0 1 1 0 0
