#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6
#pallet 4
1 800 1200 144 25.0 1500
2 1000 1200 144 35.0 1245
3 800 600 144 9.5 750
4 1000 600 144 14.0 500
#productos 14
1 119 225 244 305 1.96 0 0 1 1 0 0
2 71 292 206 414 3.14 0 0 1 1 0 0
3 640 198 197 254 1.69 0 0 1 1 0 0
4 1840 116 233 308 3.16 0 0 1 1 0 0
5 138 210 232 298 2.07 0 0 1 1 0 0
6 202 206 254 378 1.80 0 0 1 1 0 0
7 119 206 254 305 1.32 0 0 1 1 0 0
8 134 174 233 394 1.23 0 0 1 1 0 0
9 247 318 400 495 3.66 0 0 1 1 0 0
10 224 254 298 332 1.77 0 0 1 1 0 0
11 974 155 254 298 1.06 0 0 1 1 0 0
12 1656 159 292 337 1.95 0 0 1 1 0 0
13 1484 165 254 295 1.76 0 0 1 1 0 0
14 7 335 406 500 3.57 0 0 1 1 0 0
