#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6
#pallet 4
1 800 1200 144 25.0 1500
2 1000 1200 144 35.0 1245
3 800 600 144 9.5 750
4 1000 600 144 14.0 500
#productos 12
1 524 116 267 356 4.17 0 0 1 1 0 0
2 305 198 138 248 1.18 0 0 1 1 0 0
3 238 232 233 311 6.57 0 0 1 1 0 0
4 313 208 248 297 3.52 0 0 1 1 0 0
5 160 273 332 398 2.84 0 0 1 1 0 0
6 117 157 398 459 2.38 0 0 1 1 0 0
7 215 289 200 343 3.05 0 0 1 1 0 0
8 1143 273 327 398 3.84 0 0 1 1 0 0
9 86 205 254 308 4.30 0 0 1 1 0 0
10 172 343 400 495 5.63 0 0 1 1 0 0
11 1730 159 292 337 2.10 0 0 1 1 0 0
12 125 225 244 305 2.11 0 0 1 1 0 0
