#camion 1
1 2489 16015 2591 20729.2 914 11176 10432.6 10296.5
#pallet 4
1 800 1200 144 25.0 1500
2 1000 1200 144 35.0 1245
3 800 600 144 9.5 750
4 1000 600 144 14.0 500
#productos 15
1 1391 135 213 317 1.75 0 0 1 1 0 0
2 445 167 286 316 1.77 0 0 1 1 0 0
3 5902 184 146 198 0.92 0 0 1 1 0 0
4 1786 191 191 254 1.60 0 0 1 1 0 0
5 175 186 180 241 1.52 0 0 1 1 0 0
6 338 159 235 311 2.15 0 0 1 1 0 0
7 319 135 213 316 1.75 0 0 1 1 0 0
8 1359 185 179 238 1.52 0 0 1 1 0 0
9 94 136 278 402 3.24 0 0 1 1 0 0
10 613 270 151 197 1.36 0 0 1 1 0 0
11 122 124 227 325 1.77 0 0 1 1 0 0
12 266 159 179 238 1.32 0 0 1 1 0 0
13 459 118 180 241 0.95 0 0 1 1 0 0
14 599 171 186 254 1.38 0 0 1 1 0 0
15 47 87 213 318 1.11 0 0 1 1 0 0
