#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6
#pallet 4
1 800 1200 144 25.0 1500
2 1000 1200 144 35.0 1245
3 800 600 144 9.5 750
4 1000 600 144 14.0 500
#productos 14
1 972 273 327 398 3.84 0 0 1 1 0 0
2 219 254 260 394 2.05 0 0 1 1 0 0
3 169 206 243 254 1.34 0 0 1 1 0 0
4 1319 165 254 295 1.90 0 0 1 1 0 0
5 146 343 400 495 5.63 0 0 1 1 0 0
6 639 198 243 297 3.29 0 0 1 1 0 0
7 99 211 300 333 2.24 0 0 1 1 0 0
8 143 254 308 508 10.33 0 0 1 1 0 0
9 439 216 235 337 3.59 0 0 1 1 0 0
10 139 230 281 371 2.07 0 0 1 1 0 0
11 199 295 338 406 3.34 0 0 1 1 0 0
12 213 197 260 308 2.77 0 0 1 1 0 0
13 63 292 206 414 3.38 0 0 1 1 0 0
14 203 232 233 311 6.57 0 0 1 1 0 0
