#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6
#pallet 4
1 800 1200 144 25.0 1500
2 1000 1200 144 35.0 1245
3 800 600 144 9.5 750
4 1000 600 144 14.0 500
#productos 15
1 1288 165 254 295 1.44 0 0 1 1 0 0
2 71 205 254 308 3.27 0 0 1 1 0 0
3 539 191 279 419 7.74 0 0 1 1 0 0
4 97 211 300 333 1.71 0 0 1 1 0 0
5 136 200 237 251 2.38 0 0 1 1 0 0
6 1597 116 233 308 2.59 0 0 1 1 0 0
7 526 300 327 398 2.39 0 0 1 1 0 0
8 136 230 281 371 1.58 0 0 1 1 0 0
9 104 152 305 467 6.93 0 0 1 1 0 0
10 624 198 243 297 2.51 0 0 1 1 0 0
11 165 206 243 254 1.02 0 0 1 1 0 0
12 2078 210 140 244 0.40 0 0 1 1 0 0
13 104 225 244 305 1.61 0 0 1 1 0 0
14 634 200 251 305 1.25 0 0 1 1 0 0
15 117 275 302 348 6.29 0 0 1 1 0 0
