#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6
#pallet 4
1 800 1200 144 25.0 1500
2 1000 1200 144 35.0 1245
3 800 600 144 9.5 750
4 1000 600 144 14.0 500
#productos 15
1 530 114 208 279 1.50 0 0 1 1 0 0
2 43 278 364 389 2.07 0 0 1 1 0 0
3 131 121 311 413 4.34 0 0 1 1 0 0
4 199 225 244 305 1.39 0 0 1 1 0 0
5 380 232 233 311 4.31 0 0 1 1 0 0
6 374 295 338 406 2.19 0 0 1 1 0 0
7 255 273 332 398 1.87 0 0 1 1 0 0
8 599 254 155 248 1.08 0 0 1 1 0 0
9 1198 198 243 297 2.16 0 0 1 1 0 0
10 817 86 211 279 1.29 0 0 1 1 0 0
11 112 232 235 311 4.37 0 0 1 1 0 0
12 212 268 338 406 2.45 0 0 1 1 0 0
13 118 292 206 414 2.22 0 0 1 1 0 0
14 399 197 260 308 1.82 0 0 1 1 0 0
15 3064 116 233 308 2.23 0 0 1 1 0 0
