#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6
#pallet 4
1 800 1200 144 25.0 1500
2 1000 1200 144 35.0 1245
3 800 600 144 9.5 750
4 1000 600 144 14.0 500
#productos 13
1 231 178 284 333 1.25 0 0 1 1 0 0
2 1227 273 327 398 3.28 0 0 1 1 0 0
3 197 220 170 343 1.26 0 0 1 1 0 0
4 252 249 305 338 2.37 0 0 1 1 0 0
5 1093 155 254 298 0.97 0 0 1 1 0 0
6 336 208 248 297 3.00 0 0 1 1 0 0
7 550 86 211 279 1.67 0 0 1 1 0 0
8 155 210 232 298 1.90 0 0 1 1 0 0
9 340 226 245 305 1.80 0 0 1 1 0 0
10 172 273 332 398 2.43 0 0 1 1 0 0
11 134 152 305 467 7.77 0 0 1 1 0 0
12 2064 116 233 308 2.91 0 0 1 1 0 0
13 180 92 249 330 2.16 0 0 1 1 0 0
