#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6
#pallet 4
1 800 1200 144 25.0 1500
2 1000 1200 144 35.0 1245
3 800 600 144 9.5 750
4 1000 600 144 14.0 500
#productos 14
1 288 254 260 394 2.51 0 0 1 1 0 0
2 139 206 254 305 1.73 0 0 1 1 0 0
3 279 197 260 308 3.39 0 0 1 1 0 0
4 371 114 208 279 2.79 0 0 1 1 0 0
5 122 211 251 319 4.94 0 0 1 1 0 0
6 188 254 308 508 12.62 0 0 1 1 0 0
7 240 178 284 333 1.79 0 0 1 1 0 0
8 157 174 233 394 1.62 0 0 1 1 0 0
9 852 200 251 305 2.01 0 0 1 1 0 0
10 288 318 400 495 4.81 0 0 1 1 0 0
11 708 300 327 398 3.83 0 0 1 1 0 0
12 1137 155 254 298 1.39 0 0 1 1 0 0
13 188 92 249 330 3.09 0 0 1 1 0 0
14 262 254 298 332 2.32 0 0 1 1 0 0
