#camion 1
1 2572 14630 2743 20048.8 914 10668 10069.7 9979.0
#pallet 4
1 800 1200 144 25 1500
2 1000 1200 144 35 1245
3 800 600 144 9.5 750
4 1000 600 144 14 500
#productos 12
1 128 116 267 356 7.53 0 0 1 1 0 0
2 731 300 327 398 5.63 0 0 1 1 0 0
3 407 318 400 495 6.94 0 0 1 1 0 0
4 214 308 400 495 6.67 0 0 1 1 0 0
7 414 273 327 398 5.44 0 0 1 1 0 0
8 130 249 305 338 5.04 0 0 1 1 0 0
11 62 159 292 337 3.82 0 0 1 1 0 0
14 208 254 298 332 3.46 0 0 1 1 0 0
15 33 210 338 406 3.17 0 0 1 1 0 0
16 398 176 201 400 11.66 0 0 1 1 0 0
22 40 295 338 406 6.08 0 0 1 1 0 0
25 58 273 332 398 5.17 0 0 1 1 0 0
