#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 15
1 976 155 254 298 3.23 0 0 1 976 20  27  10  13 
2 206 289 200 343 8.68 0 0 1 206 15  19  7  9 
3 247 318 400 495 11.20 0 0 1 247 6  9  2  3 
4 608 157 338 487 6.38 0 0 1 608 15  20  5  6 
5 319 114 208 279 6.47 0 0 1 319 37  45  16  20 
6 26 278 364 389 8.95 0 0 1 26 6  10  2  3 
7 300 208 248 297 10.00 0 0 1 300 13  18  6  8 
8 157 230 281 371 5.90 0 0 1 156 12  16  6  8 
9 495 216 235 337 10.20 0 0 1 495 15  20  6  8 
10 574 155 292 397 4.28 0 0 1 574 20  24  10  12 
11 247 254 260 394 5.85 0 0 1 246 12  12  6  6 
12 225 295 338 406 9.50 0 0 1 225 6  9  2  3 
13 732 200 251 305 4.68 0 0 1 732 16  21  8  10 
14 120 152 305 467 25.88 0 0 1 120 16  20  5  6 
15 642 198 197 254 5.17 0 0 1 642 24  30  12  15 
87514636276 83310613164
