#camion 1
1 2572 16015 2743 20502.4 914 11176 10296.5 10205.8 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 10
1 435 206 254 305 4.28 0 0 1 435 13  18  6  8 
2 1245 206 243 254 3.70 0 0 1 1245 13  18  6  8 
3 322 206 254 406 6.23 0 0 1 322 13  18  6  8 
4 6369 199 107 250 2.30 0 0 1 6369 44  55  20  25 
5 862 230 281 371 5.55 0 0 1 862 12  16  6  8 
6 534 208 171 297 5.25 0 0 1 534 25  31  11  14 
7 158 167 162 324 1.75 0 0 1 158 28  41  12  17 
8 450 167 162 381 1.93 0 0 1 450 28  41  12  17 
9 773 208 306 344 8.95 0 0 1 773 11  14  3  4 
10 29 200 192 330 5.47 0 0 1 27 24  30  12  15 
84678394142 69106254016
