#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 10
1 134 292 206 414 2.52 0 0 1 134 13  17  5  7 
2 361 191 203 305 0.34 0 0 1 361 22  28  10  13 
3 241 268 338 406 2.79 0 0 1 241 6  10  2  3 
4 262 210 232 298 1.66 0 0 1 262 15  20  6  8 
5 255 174 233 394 0.99 0 0 1 255 21  27  9  12 
6 3134 159 292 337 1.57 0 0 1 3134 20  24  10  12 
7 226 206 254 305 1.06 0 0 1 226 13  18  6  8 
8 1177 191 279 419 7.59 0 0 1 1176 16  20  8  10 
9 567 208 248 297 2.62 0 0 1 567 13  18  6  8 
10 14 335 406 500 2.86 0 0 1 14 4  4  2  2 
90934152075 90934152075
