#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 15
1 589 300 327 398 5.62 0 0 1 589 6  9  2  3 
2 152 200 237 251 5.60 0 0 1 152 20  25  8  10 
3 109 211 300 333 4.03 0 0 1 109 13  17  6  8 
4 603 191 279 419 18.23 0 0 1 602 16  20  8  10 
5 291 208 248 297 6.30 0 0 1 291 13  18  6  8 
6 1440 165 254 295 3.40 0 0 1 1440 18  24  9  12 
7 76 121 311 413 11.83 0 0 1 76 21  28  6  8 
8 622 198 197 254 3.25 0 0 1 621 24  30  12  15 
9 698 198 243 297 5.90 0 0 1 698 16  21  8  10 
10 218 295 338 406 5.98 0 0 1 218 6  9  2  3 
11 7 335 406 500 6.88 0 0 1 6 4  4  2  2 
12 65 232 235 311 11.92 0 0 1 65 15  20  6  8 
13 116 206 254 305 2.55 0 0 1 116 13  18  6  8 
14 218 249 305 338 4.95 0 0 1 218 9  12  3  4 
15 1786 116 233 308 6.10 0 0 1 1786 30  40  14  19 
84181996246 79294271524
