#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 11
1 83 294 303 405 18.82 0 0 1 83 6  10  2  3 
2 296 249 305 338 5.04 0 0 1 296 9  12  3  4 
3 88 232 235 311 12.11 0 0 1 88 15  20  6  8 
4 755 155 292 397 2.74 0 0 1 754 20  24  10  12 
5 325 254 260 394 3.74 0 0 1 324 12  12  6  6 
6 385 198 138 248 2.14 0 0 1 385 32  41  16  20 
7 9 335 406 500 6.99 0 0 1 8 4  4  2  2 
8 962 200 251 305 2.99 0 0 1 962 16  21  8  10 
9 103 121 311 413 12.02 0 0 1 103 21  28  6  8 
10 1540 210 338 406 3.63 0 0 1 1540 11  14  3  4 
11 217 343 400 495 10.25 0 0 1 216 6  6  2  2 
81544285736 81544285736
