#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 13
1 290 254 308 508 6.76 0 0 1 290 9  10  3  3 
2 371 289 200 343 2.00 0 0 1 371 15  19  7  9 
3 1120 191 279 419 6.66 0 0 1 1120 16  20  8  10 
4 405 249 305 338 1.81 0 0 1 405 9  12  3  4 
5 540 208 248 297 2.30 0 0 1 540 13  18  6  8 
6 222 191 244 324 2.00 0 0 1 222 16  21  8  10 
7 904 116 267 356 2.73 0 0 1 904 28  36  12  16 
8 276 273 332 398 1.86 0 0 1 276 6  10  2  3 
9 1154 198 197 254 1.19 0 0 1 1152 24  30  12  15 
10 216 225 244 305 1.38 0 0 1 216 13  18  6  8 
11 344 191 203 305 0.30 0 0 1 344 22  28  10  13 
12 243 174 233 394 0.87 0 0 1 243 21  27  9  12 
13 317 220 170 343 0.97 0 0 1 317 23  30  10  13 
84646432667 84646432667
