#camion 1
1 2489 16015 2591 20729.2 914 11176 10432.6 10296.5 2400 16000 2447
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 15
1 574 167 286 316 1.78 0 0 1 574 18  22  8  10 
2 445 124 227 325 1.78 0 0 1 445 30  40  14  19 
3 218 159 235 311 2.17 0 0 1 218 25  30  11  13 
4 344 171 186 254 1.39 0 0 1 342 24  30  12  15 
5 6749 184 146 198 0.92 0 0 1 6748 32  42  16  20 
6 599 273 155 201 1.37 0 0 1 599 17  24  7  10 
7 108 135 213 316 1.76 0 0 1 108 28  37  11  15 
8 831 191 191 254 1.53 0 0 1 831 24  30  12  15 
9 994 135 213 317 1.76 0 0 1 994 28  37  11  15 
10 1586 185 179 238 1.61 0 0 1 1584 24  30  12  15 
11 1143 270 151 197 1.37 0 0 1 1143 17  25  7  11 
12 225 186 180 241 1.53 0 0 1 225 24  30  12  15 
13 55 136 278 402 3.26 0 0 1 54 20  28  10  14 
14 85 159 179 238 1.33 0 0 1 84 30  38  15  18 
15 354 118 180 241 0.96 0 0 1 354 41  52  20  26 
82087911994 82087026358
