#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 14
1 3051 210 140 244 1.38 0 0 1 3051 29  38  14  18 
2 152 152 305 467 24.08 0 0 1 152 16  20  5  6 
3 200 230 281 371 5.47 0 0 1 200 12  16  6  8 
4 143 211 300 333 5.93 0 0 1 143 13  17  6  8 
5 105 205 254 308 11.38 0 0 1 105 13  18  6  8 
6 9 335 406 500 10.15 0 0 1 8 4  4  2  2 
7 931 200 251 305 4.35 0 0 1 931 16  21  8  10 
8 152 225 244 305 5.58 0 0 1 152 13  18  6  8 
9 205 254 308 508 27.32 0 0 1 205 9  10  3  3 
10 315 254 260 394 5.42 0 0 1 312 12  12  6  6 
11 372 198 138 248 3.10 0 0 1 372 32  41  16  20 
12 205 92 249 330 6.67 0 0 1 205 37  46  17  21 
13 286 249 305 338 7.33 0 0 1 286 9  12  3  4 
14 2110 159 292 337 5.55 0 0 1 2110 20  24  10  12 
86787888424 77325200490
