#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 14
1 972 273 327 398 9.60 0 0 1 972 6  10  2  3 
2 219 254 260 394 5.12 0 0 1 216 12  12  6  6 
3 169 206 243 254 3.35 0 0 1 169 13  18  6  8 
4 1319 165 254 295 4.75 0 0 1 1317 18  24  9  12 
5 146 343 400 495 14.07 0 0 1 146 6  6  2  2 
6 639 198 243 297 8.22 0 0 1 639 16  21  8  10 
7 99 211 300 333 5.60 0 0 1 99 13  17  6  8 
8 143 254 308 508 25.82 0 0 1 143 9  10  3  3 
9 439 216 235 337 8.97 0 0 1 439 15  20  6  8 
10 139 230 281 371 5.17 0 0 1 138 12  16  6  8 
11 199 295 338 406 8.35 0 0 1 199 6  9  2  3 
12 213 197 260 308 6.92 0 0 1 213 16  21  8  10 
13 63 292 206 414 8.45 0 0 1 63 13  17  5  7 
14 203 232 233 311 16.43 0 0 1 203 15  20  6  8 
80518643060 74615392948
