#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 15
1 407 206 243 254 2.88 0 0 1 407 13  18  6  8 
2 766 254 155 248 3.50 0 0 1 766 21  27  9  11 
3 143 232 235 311 14.23 0 0 1 143 15  20  6  8 
4 327 273 332 398 6.08 0 0 1 327 6  10  2  3 
5 335 200 237 251 6.67 0 0 1 335 20  25  8  10 
6 343 254 308 508 22.07 0 0 1 343 9  10  3  3 
7 678 114 208 279 4.88 0 0 1 678 37  45  16  20 
8 255 152 305 467 19.42 0 0 1 255 16  20  5  6 
9 287 275 302 348 17.65 0 0 1 287 6  10  2  3 
10 335 230 281 371 4.42 0 0 1 334 12  16  6  8 
11 646 226 245 305 4.50 0 0 1 646 13  18  6  8 
12 375 220 170 343 3.15 0 0 1 375 23  30  10  13 
13 271 268 338 406 7.97 0 0 1 271 6  10  2  3 
14 295 210 232 298 4.75 0 0 1 295 15  20  6  8 
15 479 254 298 332 4.05 0 0 1 474 12  12  6  6 
81134010672 78489717316
