#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 12
1 110 210 232 298 5.62 0 0 1 110 15  20  6  8 
2 233 198 138 248 2.97 0 0 1 233 32  41  16  20 
3 1913 210 140 244 1.33 0 0 1 1913 29  38  14  18 
4 131 343 400 495 14.23 0 0 1 130 6  6  2  2 
5 485 157 338 487 5.67 0 0 1 485 15  20  5  6 
6 125 230 281 371 5.22 0 0 1 124 12  16  6  8 
7 934 210 338 406 5.05 0 0 1 934 11  14  3  4 
8 140 220 170 343 3.73 0 0 1 140 23  30  10  13 
9 1470 116 233 308 8.60 0 0 1 1470 30  40  14  19 
10 254 114 208 279 5.78 0 0 1 254 37  45  16  20 
11 1323 159 292 337 5.30 0 0 1 1322 20  24  10  12 
12 574 198 243 297 8.32 0 0 1 574 16  21  8  10 
86068536556 82290837336
