#camion 1
1 2489 16015 2591 20729.2 914 11176 10432.6 10296.5 2400 16000 2447
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 12
1 432 124 227 325 4.45 0 0 1 432 30  40  14  19 
2 855 159 235 311 5.42 0 0 1 855 25  30  11  13 
3 8585 184 146 198 2.30 0 0 1 8584 32  42  16  20 
4 651 273 155 201 3.43 0 0 1 651 17  24  7  10 
5 900 185 179 238 3.83 0 0 1 900 24  30  12  15 
6 185 136 278 402 8.15 0 0 1 184 20  28  10  14 
7 773 270 151 197 3.43 0 0 1 773 17  25  7  11 
8 538 167 286 316 4.45 0 0 1 538 18  22  8  10 
9 512 118 180 241 2.40 0 0 1 512 41  52  20  26 
10 828 191 191 254 4.03 0 0 1 828 24  30  12  15 
11 39 135 213 316 4.40 0 0 1 39 28  37  11  15 
12 456 135 213 317 4.40 0 0 1 456 28  37  11  15 
84146713515 49752489812
