#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 13
1 329 254 298 332 1.43 0 0 1 324 12  12  6  6 
2 301 178 284 333 1.10 0 0 1 300 16  22  8  10 
3 235 254 308 508 7.77 0 0 1 235 9  10  3  3 
4 329 295 338 406 2.51 0 0 1 329 6  9  2  3 
5 186 268 338 406 2.81 0 0 1 186 6  10  2  3 
6 2693 116 233 308 2.56 0 0 1 2693 30  40  14  19 
7 241 343 400 495 4.24 0 0 1 240 6  6  2  2 
8 120 205 254 308 3.23 0 0 1 120 13  18  6  8 
9 164 157 398 459 1.79 0 0 1 164 15  18  5  6 
10 724 216 235 337 2.70 0 0 1 724 15  20  6  8 
11 38 278 364 389 2.37 0 0 1 38 6  10  2  3 
12 735 116 267 356 3.14 0 0 1 732 28  36  12  16 
13 153 211 251 319 3.04 0 0 1 153 13  18  6  8 
85987766248 85987766248
