#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 9
1 147 232 235 311 3.56 0 0 1 147 15  20  6  8 
2 638 198 138 248 0.63 0 0 1 638 32  41  16  20 
3 4021 116 233 308 1.82 0 0 1 4021 30  40  14  19 
4 491 249 305 338 1.48 0 0 1 491 9  12  3  4 
5 245 211 300 333 1.20 0 0 1 245 13  17  6  8 
6 1359 191 279 419 5.44 0 0 1 1358 16  20  8  10 
7 450 178 284 333 0.78 0 0 1 450 16  22  8  10 
8 696 114 208 279 1.22 0 0 1 696 37  45  16  20 
9 491 254 298 332 1.02 0 0 1 486 12  12  6  6 
89748835482 89748835482
