#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 11
1 486 206 254 378 1.10 0 0 1 486 13  18  6  8 
2 92 159 311 394 0.77 0 0 1 92 16  20  5  6 
3 5915 116 267 356 2.46 0 0 1 5912 28  36  12  16 
4 492 206 243 254 1.04 0 0 1 492 13  18  6  8 
5 400 206 254 305 1.08 0 0 1 400 13  18  6  8 
6 70 148 191 251 1.63 0 0 1 69 31  38  15  18 
7 51 298 268 446 1.44 0 0 1 50 8  12  4  6 
8 48 159 254 406 1.34 0 0 1 46 20  26  10  13 
9 494 165 254 295 1.12 0 0 1 492 18  24  9  12 
10 3225 149 121 248 0.37 0 0 1 3225 49  60  23  27 
11 61 179 300 330 0.55 0 0 1 61 16  21  8  10 
82953100176 82953100176
