#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 14
1 364 114 208 279 5.98 0 0 1 364 37  45  16  20 
2 128 211 300 333 5.85 0 0 1 128 13  17  6  8 
3 81 292 206 414 8.85 0 0 1 81 13  17  5  7 
4 1339 210 338 406 5.22 0 0 1 1339 11  14  3  4 
5 343 208 248 297 9.20 0 0 1 343 13  18  6  8 
6 184 254 308 508 27.00 0 0 1 184 9  10  3  3 
7 30 278 364 389 8.22 0 0 1 30 6  10  2  3 
8 1897 159 292 337 5.50 0 0 1 1896 20  24  10  12 
9 154 275 302 348 21.60 0 0 1 154 6  10  2  3 
10 154 174 233 394 3.47 0 0 1 153 21  27  9  12 
11 72 294 303 405 27.05 0 0 1 72 6  10  2  3 
12 236 178 284 333 3.83 0 0 1 236 16  22  8  10 
13 347 226 245 305 5.53 0 0 1 347 13  18  6  8 
14 274 197 260 308 7.25 0 0 1 274 16  21  8  10 
81911890336 79185947432
