#camion 1
1 2489 16015 2591 20729.2 914 11176 10432.6 10296.5 2400 16000 2447
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 11
1 544 159 235 311 2.01 0 0 1 544 25  30  11  13 
2 1908 124 227 325 1.66 0 0 1 1908 30  40  14  19 
3 1123 191 191 254 1.49 0 0 1 1122 24  30  12  15 
4 3538 185 179 238 1.42 0 0 1 3537 24  30  12  15 
5 225 87 213 318 1.04 0 0 1 225 48  60  21  27 
6 2676 135 213 317 1.64 0 0 1 2676 28  37  11  15 
7 661 135 213 316 1.64 0 0 1 661 28  37  11  15 
8 159 159 179 238 1.24 0 0 1 159 30  38  15  18 
9 329 184 146 198 0.86 0 0 1 328 32  42  16  20 
10 848 270 151 197 1.27 0 0 1 848 17  25  7  11 
11 46 167 286 316 1.66 0 0 1 46 18  22  8  10 
82330541044 82328031517
