#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 10
1 369 225 244 305 2.02 0 0 1 369 13  18  6  8 
2 380 191 244 324 2.92 0 0 1 380 16  21  8  10 
3 369 206 254 305 1.36 0 0 1 369 13  18  6  8 
4 507 343 400 495 5.39 0 0 1 506 6  6  2  2 
5 1108 254 155 248 1.57 0 0 1 1108 21  27  9  11 
6 900 198 138 248 1.13 0 0 1 900 32  41  16  20 
7 634 178 284 333 1.40 0 0 1 634 16  22  8  10 
8 392 268 338 406 3.58 0 0 1 392 6  10  2  3 
9 23 335 406 500 3.68 0 0 1 22 4  4  2  2 
10 1546 116 267 356 3.99 0 0 1 1544 28  36  12  16 
84511989792 84511989792
