#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 14
1 137 157 398 459 2.71 0 0 1 137 15  18  5  6 
2 301 318 400 495 4.48 0 0 1 301 6  9  2  3 
3 251 178 284 333 1.66 0 0 1 250 16  22  8  10 
4 1336 273 327 398 4.37 0 0 1 1336 6  10  2  3 
5 146 225 244 305 2.40 0 0 1 146 13  18  6  8 
6 274 254 298 332 2.16 0 0 1 270 12  12  6  6 
7 196 92 249 330 2.87 0 0 1 196 37  46  17  21 
8 388 114 208 279 2.59 0 0 1 388 37  45  16  20 
9 603 216 235 337 4.08 0 0 1 603 15  20  6  8 
10 356 198 138 248 1.34 0 0 1 356 32  41  16  20 
11 155 268 338 406 4.25 0 0 1 155 6  10  2  3 
12 192 200 237 251 3.56 0 0 1 192 20  25  8  10 
13 82 232 235 311 7.57 0 0 1 82 15  20  6  8 
14 233 191 203 305 0.52 0 0 1 233 22  28  10  13 
81822294872 81822294872
