#camion 1
1 2489 16015 2591 20729.2 914 11176 10432.6 10296.5 2400 16000 2447
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 11
1 1354 136 254 384 4.62 0 0 1 1354 24  30  11  14 
2 884 144 235 311 4.90 0 0 1 884 26  33  11  14 
3 2672 143 227 305 4.90 0 0 1 2672 27  33  11  14 
4 1488 186 203 333 4.70 0 0 1 1488 22  28  10  13 
5 561 191 191 254 3.98 0 0 1 561 24  30  12  15 
6 1575 167 180 241 3.57 0 0 1 1575 26  33  12  15 
7 1243 95 203 270 1.75 0 0 1 1242 46  56  22  26 
8 322 93 235 311 3.15 0 0 1 322 42  52  17  22 
9 385 87 241 359 3.62 0 0 1 385 40  53  20  26 
10 289 145 229 308 5.12 0 0 1 289 26  33  11  14 
11 154 171 186 254 3.70 0 0 1 153 24  30  12  15 
78562739244 53606032230
