#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 12
1 524 116 267 356 10.43 0 0 1 524 28  36  12  16 
2 305 198 138 248 2.95 0 0 1 305 32  41  16  20 
3 238 232 233 311 16.43 0 0 1 238 15  20  6  8 
4 313 208 248 297 8.80 0 0 1 313 13  18  6  8 
5 160 273 332 398 7.10 0 0 1 160 6  10  2  3 
6 117 157 398 459 5.95 0 0 1 117 15  18  5  6 
7 215 289 200 343 7.62 0 0 1 215 15  19  7  9 
8 1143 273 327 398 9.60 0 0 1 1143 6  10  2  3 
9 86 205 254 308 10.75 0 0 1 86 13  18  6  8 
10 172 343 400 495 14.07 0 0 1 172 6  6  2  2 
11 1730 159 292 337 5.25 0 0 1 1730 20  24  10  12 
12 125 225 244 305 5.27 0 0 1 125 13  18  6  8 
82637971242 74975577792
