#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 14
1 530 191 279 419 8.94 0 0 1 530 16  20  8  10 
2 70 205 254 308 3.78 0 0 1 70 13  18  6  8 
3 172 206 254 378 1.70 0 0 1 172 13  18  6  8 
4 134 230 281 371 1.82 0 0 1 134 12  16  6  8 
5 60 292 206 414 2.98 0 0 1 60 13  17  5  7 
6 933 273 327 398 3.38 0 0 1 933 6  10  2  3 
7 546 198 197 254 1.60 0 0 1 546 24  30  12  15 
8 517 300 327 398 2.76 0 0 1 517 6  9  2  3 
9 428 116 267 356 3.67 0 0 1 428 28  36  12  16 
10 271 114 208 279 2.00 0 0 1 271 37  45  16  20 
11 175 178 284 333 1.29 0 0 1 174 16  22  8  10 
12 255 208 248 297 3.09 0 0 1 255 13  18  6  8 
13 1266 165 254 295 1.67 0 0 1 1266 18  24  9  12 
14 108 268 338 406 3.29 0 0 1 108 6  10  2  3 
79408340270 79408340270
