#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 15
1 1288 165 254 295 3.60 0 0 1 1287 18  24  9  12 
2 71 205 254 308 8.18 0 0 1 71 13  18  6  8 
3 539 191 279 419 19.35 0 0 1 538 16  20  8  10 
4 97 211 300 333 4.28 0 0 1 97 13  17  6  8 
5 136 200 237 251 5.95 0 0 1 136 20  25  8  10 
6 1597 116 233 308 6.47 0 0 1 1597 30  40  14  19 
7 526 300 327 398 5.98 0 0 1 526 6  9  2  3 
8 136 230 281 371 3.95 0 0 1 136 12  16  6  8 
9 104 152 305 467 17.32 0 0 1 104 16  20  5  6 
10 624 198 243 297 6.27 0 0 1 624 16  21  8  10 
11 165 206 243 254 2.55 0 0 1 165 13  18  6  8 
12 2078 210 140 244 1.00 0 0 1 2078 29  38  14  18 
13 104 225 244 305 4.03 0 0 1 104 13  18  6  8 
14 634 200 251 305 3.12 0 0 1 634 16  21  8  10 
15 117 275 302 348 15.72 0 0 1 117 6  10  2  3 
83794683874 79924372376
