#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 9
1 2939 116 233 308 6.45 0 0 1 2939 30  40  14  19 
2 574 254 155 248 3.12 0 0 1 574 21  27  9  11 
3 257 254 308 508 19.57 0 0 1 257 9  10  3  3 
4 359 295 338 406 6.32 0 0 1 359 6  9  2  3 
5 257 92 249 330 4.80 0 0 1 257 37  46  17  21 
6 969 300 327 398 5.95 0 0 1 969 6  9  2  3 
7 784 86 211 279 3.70 0 0 1 784 48  61  21  27 
8 11 335 406 500 7.28 0 0 1 10 4  4  2  2 
9 790 216 235 337 6.80 0 0 1 790 15  20  6  8 
81248708614 77227043134
