#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 10
1 978 200 251 305 1.39 0 0 1 978 16  21  8  10 
2 662 216 235 337 3.04 0 0 1 662 15  20  6  8 
3 3207 210 140 244 0.44 0 0 1 3207 29  38  14  18 
4 371 116 233 311 2.83 0 0 1 371 30  40  14  19 
5 215 254 308 508 8.74 0 0 1 215 9  10  3  3 
6 331 318 400 495 3.33 0 0 1 331 6  9  2  3 
7 833 191 279 419 8.61 0 0 1 832 16  20  8  10 
8 170 268 338 406 3.16 0 0 1 170 6  10  2  3 
9 150 211 300 333 1.90 0 0 1 150 13  17  6  8 
10 256 191 203 305 0.39 0 0 1 256 22  28  10  13 
86530064067 86530064067
