#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 10
1 877 216 235 337 10.53 0 0 1 877 15  20  6  8 
2 638 254 155 248 4.83 0 0 1 638 21  27  9  11 
3 4248 210 140 244 1.52 0 0 1 4248 29  38  14  18 
4 245 210 232 298 6.52 0 0 1 245 15  20  6  8 
5 398 295 338 406 9.80 0 0 1 398 6  9  2  3 
6 339 206 243 254 3.93 0 0 1 339 13  18  6  8 
7 565 114 208 279 6.70 0 0 1 565 37  45  16  20 
8 398 249 305 338 8.12 0 0 1 398 9  12  3  4 
9 212 206 254 305 4.15 0 0 1 212 13  18  6  8 
10 292 343 400 495 16.53 0 0 1 292 6  6  2  2 
81878047480 79160990940
