#camion 1
1 2572 16015 2743 20956.0 914 11176 10523.3 10432.6 2400 16000 2599
#pallet 4
1 800 1200 144 25.0
2 1000 1200 144 35.0
3 800 600 144 9.5
4 1000 600 144 14.0
#productos 11
1 46 278 364 389 8.43 0 0 1 46 6  10  2  3 
2 285 254 308 508 27.65 0 0 1 285 9  10  3  3 
3 1293 200 251 305 4.40 0 0 1 1293 16  21  8  10 
4 278 200 237 251 8.38 0 0 1 278 20  25  8  10 
5 2625 165 254 295 5.07 0 0 1 2625 18  24  9  12 
6 397 254 298 332 5.10 0 0 1 396 12  12  6  6 
7 271 273 332 398 7.60 0 0 1 271 6  10  2  3 
8 13 335 406 500 10.28 0 0 1 12 4  4  2  2 
9 338 206 243 254 3.60 0 0 1 338 13  18  6  8 
10 125 292 206 414 9.05 0 0 1 125 13  17  5  7 
11 397 295 338 406 8.95 0 0 1 397 6  9  2  3 
83131864384 75038473468
